Date;Temp;Humid
2014-10-29 06:55:09; 22; 59
2014-10-29 06:55:40; 22; 59
2014-10-29 06:56:13; 22; 59
2014-10-29 06:56:44; 22; 59
2014-10-29 06:57:14; 22; 59
2014-10-29 06:57:50; 22; 59
2014-10-29 06:58:25; 22; 59
2014-10-29 06:58:56; 22; 58
2014-10-29 06:59:26; 22; 59
2014-10-29 06:59:59; 22; 59
2014-10-29 07:00:30; 22; 58
2014-10-29 07:01:01; 22; 59
2014-10-29 07:01:31; 22; 58
2014-10-29 07:02:02; 22; 58
2014-10-29 07:02:32; 22; 58
2014-10-29 07:03:08; 22; 58
2014-10-29 07:03:38; 22; 58
2014-10-29 07:04:09; 22; 59
2014-10-29 07:04:39; 22; 59
2014-10-29 07:05:10; 22; 58
2014-10-29 07:05:41; 22; 58
2014-10-29 07:06:11; 22; 58
2014-10-29 07:06:42; 22; 59
2014-10-29 07:07:12; 22; 58
2014-10-29 07:07:43; 22; 58
2014-10-29 07:08:13; 22; 59
2014-10-29 07:08:44; 22; 58
2014-10-29 07:09:17; 22; 59
2014-10-29 07:09:48; 22; 58
2014-10-29 07:10:18; 22; 58
2014-10-29 07:10:49; 22; 58
2014-10-29 07:11:22; 22; 58
2014-10-29 07:11:52; 22; 58
2014-10-29 07:12:23; 22; 58
2014-10-29 07:12:53; 22; 58
2014-10-29 07:13:24; 22; 58
2014-10-29 07:13:54; 22; 58
2014-10-29 07:14:25; 22; 58
2014-10-29 07:14:56; 22; 58
2014-10-29 07:15:29; 22; 58
2014-10-29 07:15:59; 22; 58
2014-10-29 07:16:30; 22; 58
2014-10-29 07:17:00; 22; 58
2014-10-29 07:17:33; 22; 58
2014-10-29 07:18:04; 22; 58
2014-10-29 07:18:34; 22; 58
2014-10-29 07:19:05; 22; 59
2014-10-29 07:19:38; 22; 58
2014-10-29 07:20:09; 22; 58
2014-10-29 07:20:39; 21; 58
2014-10-29 07:21:10; 21; 58
2014-10-29 07:21:40; 21; 57
2014-10-29 07:22:11; 21; 58
2014-10-29 07:22:46; 21; 58
2014-10-29 07:23:17; 21; 57
2014-10-29 07:23:48; 21; 58
2014-10-29 07:24:18; 21; 58
2014-10-29 07:24:49; 21; 58
2014-10-29 07:25:19; 21; 57
2014-10-29 07:25:52; 21; 58
2014-10-29 07:26:23; 21; 57
2014-10-29 07:26:56; 21; 57
2014-10-29 07:27:26; 21; 57
2014-10-29 07:27:57; 21; 58
2014-10-29 07:28:28; 21; 57
2014-10-29 07:28:58; 20; 58
2014-10-29 07:29:29; 20; 58
2014-10-29 07:29:59; 20; 58
2014-10-29 07:30:30; 20; 58
2014-10-29 07:31:03; 20; 58
2014-10-29 07:31:33; 20; 58
2014-10-29 07:32:04; 21; 57
2014-10-29 07:32:35; 20; 58
2014-10-29 07:33:05; 20; 58
2014-10-29 07:33:36; 20; 58
2014-10-29 07:34:06; 20; 58
2014-10-29 07:34:37; 20; 58
2014-10-29 07:35:07; 21; 57
2014-10-29 07:35:38; 20; 58
2014-10-29 07:36:08; 20; 58
2014-10-29 07:36:39; 20; 58
2014-10-29 07:37:09; 20; 58
2014-10-29 07:37:40; 20; 57
2014-10-29 07:38:11; 20; 57
2014-10-29 07:38:41; 20; 58
2014-10-29 07:39:12; 20; 57
2014-10-29 07:39:42; 20; 57
2014-10-29 07:40:15; 20; 57
2014-10-29 07:40:46; 20; 57
2014-10-29 07:41:19; 20; 57
2014-10-29 07:41:49; 20; 57
2014-10-29 07:42:20; 20; 58
2014-10-29 07:42:51; 20; 57
2014-10-29 07:43:24; 20; 57
2014-10-29 07:43:54; 20; 57
2014-10-29 07:44:25; 20; 57
2014-10-29 07:44:58; 20; 57
2014-10-29 07:45:28; 20; 57
2014-10-29 07:45:59; 20; 57
2014-10-29 07:46:29; 20; 57
2014-10-29 07:47:00; 20; 57
2014-10-29 07:47:31; 20; 57
2014-10-29 07:48:01; 20; 57
2014-10-29 07:48:32; 20; 57
2014-10-29 07:49:02; 20; 57
2014-10-29 07:49:33; 20; 57
2014-10-29 07:50:03; 20; 57
2014-10-29 07:50:36; 20; 57
2014-10-29 07:51:10; 20; 57
2014-10-29 07:51:43; 20; 57
2014-10-29 07:52:18; 20; 57
2014-10-29 07:52:54; 20; 57
2014-10-29 07:53:24; 20; 57
2014-10-29 07:53:57; 20; 57
2014-10-29 07:54:28; 20; 57
2014-10-29 07:54:59; 20; 57
2014-10-29 07:55:32; 21; 56
2014-10-29 07:56:02; 21; 55
2014-10-29 07:56:33; 20; 57
2014-10-29 07:57:03; 20; 57
2014-10-29 07:57:34; 21; 56
2014-10-29 07:58:04; 21; 56
2014-10-29 07:58:35; 21; 54
2014-10-29 07:59:05; 20; 57
2014-10-29 07:59:36; 20; 57
2014-10-29 08:00:07; 20; 57
2014-10-29 08:00:37; 20; 56
2014-10-29 08:01:08; 21; 56
2014-10-29 08:01:38; 20; 56
2014-10-29 08:02:09; 21; 55
2014-10-29 08:02:39; 21; 55
2014-10-29 08:03:10; 21; 55
2014-10-29 08:03:40; 21; 56
2014-10-29 08:04:14; 21; 55
2014-10-29 08:04:44; 21; 55
2014-10-29 08:05:15; 21; 55
2014-10-29 08:05:48; 21; 55
2014-10-29 08:06:18; 21; 55
2014-10-29 08:06:49; 21; 53
2014-10-29 08:07:19; 21; 55
2014-10-29 08:07:52; 21; 55
2014-10-29 08:08:23; 21; 55
2014-10-29 08:08:54; 20; 56
2014-10-29 08:09:24; 20; 56
2014-10-29 08:09:57; 20; 56
2014-10-29 08:10:28; 20; 56
2014-10-29 08:10:58; 21; 55
2014-10-29 08:11:29; 20; 56
2014-10-29 08:11:59; 21; 55
2014-10-29 08:12:30; 21; 55
2014-10-29 08:13:01; 20; 55
2014-10-29 08:13:31; 20; 55
2014-10-29 08:14:07; 21; 54
2014-10-29 08:14:37; 20; 55
2014-10-29 08:15:08; 20; 56
2014-10-29 08:15:43; 21; 55
2014-10-29 08:16:14; 21; 55
2014-10-29 08:16:50; 20; 56
2014-10-29 08:17:23; 21; 55
2014-10-29 08:17:56; 21; 55
2014-10-29 08:18:26; 21; 55
2014-10-29 08:18:59; 21; 55
2014-10-29 08:19:30; 21; 54
2014-10-29 08:20:00; 21; 55
2014-10-29 08:20:31; 21; 55
2014-10-29 08:21:02; 20; 56
2014-10-29 08:21:32; 21; 55
2014-10-29 08:22:03; 21; 55
2014-10-29 08:22:33; 20; 55
2014-10-29 08:23:04; 21; 55
2014-10-29 08:23:37; 21; 55
2014-10-29 08:24:07; 21; 54
2014-10-29 08:24:38; 20; 55
2014-10-29 08:25:08; 21; 54
2014-10-29 08:25:39; 21; 55
2014-10-29 08:26:10; 21; 54
2014-10-29 08:26:40; 21; 54
2014-10-29 08:27:11; 21; 54
2014-10-29 08:27:41; 20; 55
2014-10-29 08:28:17; 21; 54
2014-10-29 08:28:50; 21; 52
2014-10-29 08:29:20; 21; 53
2014-10-29 08:29:51; 21; 54
2014-10-29 08:30:22; 21; 54
2014-10-29 08:30:55; 21; 55
2014-10-29 08:31:30; 21; 52
2014-10-29 08:32:01; 21; 53
2014-10-29 08:32:34; 20; 56
2014-10-29 08:33:04; 21; 54
2014-10-29 08:33:35; 20; 55
2014-10-29 08:34:06; 21; 54
2014-10-29 08:34:36; 21; 54
2014-10-29 08:35:07; 21; 55
2014-10-29 08:35:37; 20; 55
2014-10-29 08:36:08; 20; 54
2014-10-29 08:36:38; 20; 55
2014-10-29 08:37:09; 21; 54
2014-10-29 08:37:39; 20; 55
2014-10-29 08:38:10; 20; 55
2014-10-29 08:38:40; 20; 55
2014-10-29 08:39:11; 20; 55
2014-10-29 08:39:42; 21; 54
2014-10-29 08:40:12; 21; 54
2014-10-29 08:40:45; 20; 56
2014-10-29 08:41:18; 20; 56
2014-10-29 08:41:49; 21; 54
2014-10-29 08:42:19; 20; 56
2014-10-29 08:42:50; 20; 55
2014-10-29 08:43:21; 21; 54
2014-10-29 08:43:51; 20; 56
2014-10-29 08:44:22; 20; 56
2014-10-29 08:44:57; 20; 55
2014-10-29 08:45:28; 20; 55
2014-10-29 08:45:58; 20; 56
2014-10-29 08:46:29; 20; 55
2014-10-29 08:46:59; 20; 56
2014-10-29 08:47:30; 20; 56
2014-10-29 08:48:01; 20; 55
2014-10-29 08:48:39; 20; 56
2014-10-29 08:49:12; 20; 55
2014-10-29 08:49:42; 20; 54
2014-10-29 08:50:13; 20; 55
2014-10-29 08:50:48; 20; 54
2014-10-29 08:51:19; 20; 54
2014-10-29 08:51:50; 20; 55
2014-10-29 08:52:20; 20; 55
2014-10-29 08:52:51; 20; 56
2014-10-29 08:53:21; 20; 53
2014-10-29 08:53:52; 20; 56
2014-10-29 08:54:22; 20; 54
2014-10-29 08:54:53; 20; 54
2014-10-29 08:55:23; 20; 54
2014-10-29 08:55:54; 20; 54
2014-10-29 08:56:25; 20; 54
2014-10-29 08:56:55; 20; 54
2014-10-29 08:57:26; 20; 54
2014-10-29 08:57:56; 20; 54
2014-10-29 08:58:29; 20; 54
2014-10-29 08:59:02; 20; 54
2014-10-29 08:59:33; 20; 53
2014-10-29 09:00:03; 20; 54
2014-10-29 09:00:34; 20; 54
2014-10-29 09:01:05; 20; 54
2014-10-29 09:01:35; 20; 54
2014-10-29 09:02:06; 20; 54
2014-10-29 09:02:36; 20; 54
2014-10-29 09:03:07; 20; 54
2014-10-29 09:03:37; 20; 54
2014-10-29 09:04:10; 20; 54
2014-10-29 09:04:41; 20; 53
2014-10-29 09:05:12; 20; 54
2014-10-29 09:05:42; 20; 54
2014-10-29 09:06:13; 20; 54
2014-10-29 09:06:46; 20; 55
2014-10-29 09:07:19; 20; 54
2014-10-29 09:07:52; 20; 52
2014-10-29 09:08:22; 20; 53
2014-10-29 09:08:53; 20; 54
2014-10-29 09:09:24; 20; 55
2014-10-29 09:09:54; 20; 54
2014-10-29 09:10:27; 20; 55
2014-10-29 09:10:58; 20; 53
2014-10-29 09:11:28; 20; 54
2014-10-29 09:11:59; 20; 53
2014-10-29 09:12:29; 20; 54
2014-10-29 09:13:00; 20; 53
2014-10-29 09:13:30; 20; 53
2014-10-29 09:14:01; 20; 54
2014-10-29 09:14:32; 20; 55
2014-10-29 09:15:02; 20; 57
2014-10-29 09:15:33; 20; 56
2014-10-29 09:16:03; 20; 57
2014-10-29 09:16:34; 20; 58
2014-10-29 09:17:04; 20; 59
2014-10-29 09:17:40; 20; 58
2014-10-29 09:18:13; 20; 58
2014-10-29 09:18:49; 20; 58
2014-10-29 09:19:19; 20; 57
2014-10-29 09:19:50; 20; 58
2014-10-29 09:20:20; 20; 57
2014-10-29 09:20:51; 20; 57
2014-10-29 09:21:24; 20; 57
2014-10-29 09:21:55; 20; 57
2014-10-29 09:22:25; 20; 57
2014-10-29 09:22:56; 20; 57
2014-10-29 09:23:26; 20; 57
2014-10-29 09:23:57; 20; 57
2014-10-29 09:24:27; 20; 57
2014-10-29 09:24:58; 20; 57
2014-10-29 09:25:28; 19; 57
2014-10-29 09:26:01; 19; 56
2014-10-29 09:26:32; 20; 56
2014-10-29 09:27:03; 19; 56
2014-10-29 09:27:33; 19; 56
2014-10-29 09:28:04; 19; 56
2014-10-29 09:28:34; 19; 56
2014-10-29 09:29:05; 19; 56
2014-10-29 09:29:35; 19; 56
2014-10-29 09:30:06; 19; 56
2014-10-29 09:30:36; 19; 56
2014-10-29 09:31:07; 19; 56
2014-10-29 09:31:38; 19; 56
2014-10-29 09:32:08; 19; 53
2014-10-29 09:32:39; 19; 56
2014-10-29 09:33:12; 19; 56
2014-10-29 09:33:50; 19; 56
2014-10-29 09:34:23; 19; 55
2014-10-29 09:34:54; 19; 53
2014-10-29 09:35:24; 19; 56
2014-10-29 09:35:55; 19; 56
2014-10-29 09:36:25; 20; 56
2014-10-29 09:36:56; 19; 56
2014-10-29 09:37:26; 20; 56
2014-10-29 09:37:57; 20; 56
2014-10-29 09:38:27; 20; 56
2014-10-29 09:38:58; 20; 56
2014-10-29 09:39:28; 20; 54
2014-10-29 09:39:59; 20; 56
2014-10-29 09:40:30; 20; 56
2014-10-29 09:41:00; 20; 56
2014-10-29 09:41:31; 20; 56
2014-10-29 09:42:01; 20; 55
2014-10-29 09:42:32; 20; 56
2014-10-29 09:43:02; 20; 56
2014-10-29 09:43:33; 20; 55
2014-10-29 09:44:03; 20; 56
2014-10-29 09:44:34; 20; 56
2014-10-29 09:45:05; 20; 56
2014-10-29 09:45:35; 20; 56
2014-10-29 09:46:06; 20; 56
2014-10-29 09:46:36; 20; 56
2014-10-29 09:47:07; 19; 56
2014-10-29 09:47:37; 20; 56
2014-10-29 09:48:08; 20; 56
2014-10-29 09:48:38; 20; 55
2014-10-29 09:49:11; 20; 56
2014-10-29 09:49:42; 20; 56
2014-10-29 09:50:13; 20; 56
2014-10-29 09:50:43; 20; 56
2014-10-29 09:51:19; 20; 56
2014-10-29 09:51:52; 20; 56
2014-10-29 09:52:22; 20; 56
2014-10-29 09:52:53; 20; 57
2014-10-29 09:53:26; 20; 57
2014-10-29 09:53:57; 20; 56
2014-10-29 09:54:27; 20; 56
2014-10-29 09:55:00; 20; 56
2014-10-29 09:55:31; 20; 56
2014-10-29 09:56:01; 20; 56
2014-10-29 09:56:32; 19; 56
2014-10-29 09:57:02; 19; 56
2014-10-29 09:57:33; 19; 56
2014-10-29 09:58:04; 19; 56
2014-10-29 09:58:34; 20; 56
2014-10-29 09:59:05; 19; 56
2014-10-29 09:59:35; 20; 56
2014-10-29 10:00:06; 19; 56
2014-10-29 10:00:36; 20; 56
2014-10-29 10:01:07; 20; 56
2014-10-29 10:01:37; 19; 56
2014-10-29 10:02:08; 20; 56
2014-10-29 10:02:39; 19; 56
2014-10-29 10:03:09; 20; 56
2014-10-29 10:03:40; 20; 56
2014-10-29 10:04:10; 20; 57
2014-10-29 10:04:43; 20; 57
2014-10-29 10:05:14; 20; 56
2014-10-29 10:05:44; 20; 56
2014-10-29 10:06:15; 20; 56
2014-10-29 10:06:45; 19; 56
2014-10-29 10:07:16; 19; 56
2014-10-29 10:07:47; 20; 57
2014-10-29 10:08:17; 20; 56
2014-10-29 10:08:48; 20; 57
2014-10-29 10:09:18; 20; 57
2014-10-29 10:09:49; 20; 56
2014-10-29 10:10:24; 20; 56
2014-10-29 10:10:55; 20; 56
2014-10-29 10:11:25; 20; 57
2014-10-29 10:11:56; 20; 57
2014-10-29 10:12:27; 20; 57
2014-10-29 10:12:57; 20; 56
2014-10-29 10:13:28; 20; 57
2014-10-29 10:14:06; 20; 56
2014-10-29 10:14:36; 20; 56
2014-10-29 10:15:09; 20; 55
2014-10-29 10:15:40; 20; 56
2014-10-29 10:16:13; 20; 57
2014-10-29 10:16:46; 20; 57
2014-10-29 10:17:17; 20; 56
2014-10-29 10:17:47; 20; 57
2014-10-29 10:18:18; 20; 57
2014-10-29 10:18:51; 20; 57
2014-10-29 10:19:21; 20; 57
2014-10-29 10:19:52; 20; 56
2014-10-29 10:20:23; 20; 56
2014-10-29 10:20:53; 20; 57
2014-10-29 10:21:26; 20; 57
2014-10-29 10:21:57; 20; 56
2014-10-29 10:22:30; 20; 57
2014-10-29 10:23:00; 20; 56
2014-10-29 10:23:31; 20; 57
2014-10-29 10:24:02; 20; 56
2014-10-29 10:24:35; 20; 57
2014-10-29 10:25:05; 20; 56
2014-10-29 10:25:36; 20; 57
2014-10-29 10:26:06; 20; 56
2014-10-29 10:26:37; 20; 57
2014-10-29 10:27:10; 20; 56
2014-10-29 10:27:40; 20; 56
2014-10-29 10:28:11; 20; 56
2014-10-29 10:28:42; 20; 55
2014-10-29 10:29:12; 20; 56
2014-10-29 10:29:43; 20; 56
2014-10-29 10:30:13; 20; 56
2014-10-29 10:30:46; 19; 56
2014-10-29 10:31:19; 19; 57
2014-10-29 10:31:50; 19; 56
2014-10-29 10:32:20; 20; 56
2014-10-29 10:32:51; 19; 57
2014-10-29 10:33:27; 20; 57
2014-10-29 10:33:57; 20; 56
2014-10-29 10:34:28; 20; 56
2014-10-29 10:34:58; 20; 56
2014-10-29 10:35:29; 20; 57
2014-10-29 10:36:02; 20; 57
2014-10-29 10:36:32; 20; 56
2014-10-29 10:37:03; 20; 56
2014-10-29 10:37:36; 20; 57
2014-10-29 10:38:07; 20; 56
2014-10-29 10:38:40; 20; 57
2014-10-29 10:39:10; 20; 56
2014-10-29 10:39:43; 20; 57
2014-10-29 10:40:14; 20; 57
2014-10-29 10:40:47; 20; 57
2014-10-29 10:41:18; 20; 56
2014-10-29 10:41:48; 20; 57
2014-10-29 10:42:19; 20; 56
2014-10-29 10:42:49; 20; 57
2014-10-29 10:43:20; 20; 56
2014-10-29 10:43:53; 20; 57
2014-10-29 10:44:23; 20; 57
2014-10-29 10:44:54; 20; 57
2014-10-29 10:45:24; 20; 57
2014-10-29 10:45:55; 20; 56
2014-10-29 10:46:26; 20; 56
2014-10-29 10:46:56; 20; 56
2014-10-29 10:47:27; 20; 56
2014-10-29 10:47:57; 20; 57
2014-10-29 10:48:28; 20; 57
2014-10-29 10:48:58; 20; 56
2014-10-29 10:49:29; 20; 57
2014-10-29 10:49:59; 20; 56
2014-10-29 10:50:30; 20; 57
2014-10-29 10:51:01; 20; 57
2014-10-29 10:51:31; 20; 57
2014-10-29 10:52:02; 20; 56
2014-10-29 10:52:32; 20; 57
2014-10-29 10:53:08; 20; 56
2014-10-29 10:53:41; 20; 57
2014-10-29 10:54:11; 20; 56
2014-10-29 10:54:42; 20; 56
2014-10-29 10:55:12; 20; 56
2014-10-29 10:55:46; 20; 57
2014-10-29 10:56:16; 20; 56
2014-10-29 10:56:47; 20; 56
2014-10-29 10:57:17; 20; 57
2014-10-29 10:57:48; 20; 57
2014-10-29 10:58:18; 20; 57
2014-10-29 10:58:49; 20; 57
2014-10-29 10:59:19; 20; 55
2014-10-29 10:59:50; 20; 56
2014-10-29 11:00:21; 20; 56
2014-10-29 11:00:51; 20; 56
2014-10-29 11:01:24; 19; 57
2014-10-29 11:01:55; 20; 56
2014-10-29 11:02:25; 19; 57
2014-10-29 11:02:56; 19; 55
2014-10-29 11:03:29; 19; 57
2014-10-29 11:03:59; 20; 56
2014-10-29 11:04:30; 19; 56
2014-10-29 11:05:01; 19; 56
2014-10-29 11:05:31; 19; 56
2014-10-29 11:06:02; 19; 56
2014-10-29 11:06:35; 20; 57
2014-10-29 11:07:08; 20; 57
2014-10-29 11:07:38; 20; 56
2014-10-29 11:08:11; 20; 57
2014-10-29 11:08:42; 20; 56
2014-10-29 11:09:13; 20; 56
2014-10-29 11:09:43; 19; 56
2014-10-29 11:10:14; 19; 56
2014-10-29 11:10:44; 19; 56
2014-10-29 11:11:15; 19; 56
2014-10-29 11:11:48; 19; 56
2014-10-29 11:12:21; 19; 56
2014-10-29 11:12:51; 19; 56
2014-10-29 11:13:22; 19; 56
2014-10-29 11:13:53; 19; 56
2014-10-29 11:14:23; 19; 56
2014-10-29 11:14:54; 19; 56
2014-10-29 11:15:24; 19; 56
2014-10-29 11:15:55; 19; 57
2014-10-29 11:16:25; 20; 56
2014-10-29 11:16:56; 20; 56
2014-10-29 11:17:26; 20; 56
2014-10-29 11:17:57; 20; 56
2014-10-29 11:18:28; 20; 56
2014-10-29 11:18:58; 20; 56
2014-10-29 11:19:29; 20; 56
2014-10-29 11:19:59; 20; 56
2014-10-29 11:20:30; 20; 57
2014-10-29 11:21:00; 20; 57
2014-10-29 11:21:31; 20; 56
2014-10-29 11:22:04; 21; 55
2014-10-29 11:22:34; 21; 55
2014-10-29 11:23:05; 20; 57
2014-10-29 11:23:36; 20; 57
2014-10-29 11:24:09; 21; 56
2014-10-29 11:24:39; 21; 55
2014-10-29 11:25:10; 21; 56
2014-10-29 11:25:40; 21; 55
2014-10-29 11:26:11; 21; 56
2014-10-29 11:26:46; 21; 55
2014-10-29 11:27:17; 21; 55
2014-10-29 11:27:47; 21; 56
2014-10-29 11:28:18; 21; 55
2014-10-29 11:28:51; 21; 56
2014-10-29 11:29:24; 21; 55
2014-10-29 11:29:57; 21; 56
2014-10-29 11:30:28; 21; 55
2014-10-29 11:30:58; 21; 55
2014-10-29 11:31:29; 21; 55
2014-10-29 11:32:00; 20; 56
2014-10-29 11:32:30; 20; 56
2014-10-29 11:33:01; 20; 55
2014-10-29 11:33:31; 20; 55
2014-10-29 11:34:02; 20; 55
2014-10-29 11:34:32; 20; 55
2014-10-29 11:35:03; 20; 56
2014-10-29 11:35:33; 20; 56
2014-10-29 11:36:04; 20; 56
2014-10-29 11:36:34; 21; 54
2014-10-29 11:37:08; 21; 56
2014-10-29 11:37:38; 21; 55
2014-10-29 11:38:09; 21; 55
2014-10-29 11:38:39; 21; 56
2014-10-29 11:39:10; 21; 55
2014-10-29 11:39:43; 21; 55
2014-10-29 11:40:13; 21; 54
2014-10-29 11:40:44; 21; 55
2014-10-29 11:41:15; 21; 55
2014-10-29 11:41:45; 21; 55
2014-10-29 11:42:16; 21; 55
2014-10-29 11:42:46; 21; 54
2014-10-29 11:43:17; 21; 55
2014-10-29 11:43:47; 21; 54
2014-10-29 11:44:18; 22; 55
2014-10-29 11:44:48; 22; 54
2014-10-29 11:45:19; 22; 54
2014-10-29 11:45:49; 22; 55
2014-10-29 11:46:20; 22; 54
2014-10-29 11:46:51; 22; 54
2014-10-29 11:47:21; 22; 54
2014-10-29 11:47:54; 22; 54
2014-10-29 11:48:25; 22; 53
2014-10-29 11:48:55; 22; 53
2014-10-29 11:49:26; 22; 54
2014-10-29 11:49:56; 22; 54
2014-10-29 11:50:27; 22; 54
2014-10-29 11:50:58; 22; 53
2014-10-29 11:51:28; 22; 53
2014-10-29 11:51:59; 22; 53
2014-10-29 11:52:29; 21; 52
2014-10-29 11:53:00; 21; 52
2014-10-29 11:53:30; 21; 52
2014-10-29 11:54:01; 21; 52
2014-10-29 11:54:31; 21; 52
2014-10-29 11:55:02; 21; 52
2014-10-29 11:55:35; 21; 52
2014-10-29 11:56:06; 22; 51
2014-10-29 11:56:36; 21; 52
2014-10-29 11:57:07; 21; 52
2014-10-29 11:57:37; 21; 52
2014-10-29 11:58:10; 21; 52
2014-10-29 11:58:41; 21; 51
2014-10-29 11:59:11; 21; 51
2014-10-29 11:59:42; 21; 51
2014-10-29 12:00:13; 21; 52
2014-10-29 12:00:48; 21; 51
2014-10-29 12:01:21; 21; 52
2014-10-29 12:01:52; 21; 51
2014-10-29 12:02:25; 21; 52
2014-10-29 12:02:55; 21; 51
2014-10-29 12:03:26; 21; 52
2014-10-29 12:03:57; 21; 52
2014-10-29 12:04:27; 21; 52
2014-10-29 12:04:58; 22; 52
2014-10-29 12:05:28; 22; 52
2014-10-29 12:05:59; 22; 53
2014-10-29 12:06:29; 22; 52
2014-10-29 12:07:00; 22; 52
2014-10-29 12:07:33; 22; 53
2014-10-29 12:08:04; 22; 52
2014-10-29 12:08:34; 22; 53
2014-10-29 12:09:05; 22; 53
2014-10-29 12:09:35; 22; 53
2014-10-29 12:10:13; 22; 52
2014-10-29 12:10:46; 22; 53
2014-10-29 12:11:17; 22; 51
2014-10-29 12:11:47; 22; 53
2014-10-29 12:12:18; 22; 52
2014-10-29 12:12:49; 22; 52
2014-10-29 12:13:19; 22; 52
2014-10-29 12:13:50; 22; 51
2014-10-29 12:14:20; 22; 51
2014-10-29 12:14:51; 22; 51
2014-10-29 12:15:21; 22; 50
2014-10-29 12:15:52; 22; 51
2014-10-29 12:16:25; 22; 51
2014-10-29 12:16:56; 22; 52
2014-10-29 12:17:26; 22; 50
2014-10-29 12:17:57; 22; 52
2014-10-29 12:18:27; 22; 52
2014-10-29 12:19:00; 23; 51
2014-10-29 12:19:31; 23; 50
2014-10-29 12:20:01; 23; 51
2014-10-29 12:20:32; 23; 51
2014-10-29 12:21:02; 23; 51
2014-10-29 12:21:33; 23; 51
2014-10-29 12:22:04; 23; 50
2014-10-29 12:22:37; 23; 51
2014-10-29 12:23:07; 23; 50
2014-10-29 12:23:38; 23; 51
2014-10-29 12:24:11; 23; 51
2014-10-29 12:24:41; 23; 50
2014-10-29 12:25:12; 23; 50
2014-10-29 12:25:43; 23; 51
2014-10-29 12:26:13; 23; 49
2014-10-29 12:26:44; 23; 51
2014-10-29 12:27:14; 23; 51
2014-10-29 12:27:45; 23; 51
2014-10-29 12:28:18; 23; 51
2014-10-29 12:28:48; 23; 50
2014-10-29 12:29:19; 23; 50
2014-10-29 12:29:49; 23; 51
2014-10-29 12:30:20; 23; 50
2014-10-29 12:30:51; 23; 50
2014-10-29 12:31:21; 23; 50
2014-10-29 12:31:52; 23; 50
2014-10-29 12:32:22; 23; 50
2014-10-29 12:32:55; 23; 50
2014-10-29 12:33:28; 23; 50
2014-10-29 12:33:59; 23; 49
2014-10-29 12:34:30; 23; 49
2014-10-29 12:35:00; 23; 50
2014-10-29 12:35:31; 23; 49
2014-10-29 12:36:01; 23; 49
2014-10-29 12:36:32; 23; 49
2014-10-29 12:37:02; 23; 49
2014-10-29 12:37:33; 22; 50
2014-10-29 12:38:06; 22; 50
2014-10-29 12:38:37; 23; 49
2014-10-29 12:39:07; 23; 49
2014-10-29 12:39:40; 23; 49
2014-10-29 12:40:11; 23; 49
2014-10-29 12:40:41; 23; 49
2014-10-29 12:41:12; 23; 49
2014-10-29 12:41:42; 23; 48
2014-10-29 12:42:13; 23; 49
2014-10-29 12:42:43; 23; 49
2014-10-29 12:43:17; 23; 49
2014-10-29 12:43:50; 24; 49
2014-10-29 12:44:20; 23; 48
2014-10-29 12:44:51; 23; 49
